annee;diplome;numero_de_l_etablissement;etablissement;etablissementactuel;code_de_l_academie;academie;code_du_domaine;domaine;code_de_la_discipline;discipline;situation;remarque;nombre_de_reponses;taux_de_reponse;poids_de_la_discipline;taux_dinsertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_luniversite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile;cle_etab;cle_disc;id_paysage
2012;MASTER LMD;0751722P;Paris Pierre et Marie Curie;Sorbonne Université (Sorbonne U);A01;Paris;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;52;60;17;84;91;80;93;2200;34300;22;9;2020;87;28;46;1580;2530;Paris Pierre et Marie Curie_18;disc14_18;3RMeh
2012;MASTER LMD;0751722P;Paris Pierre et Marie Curie;Sorbonne Université (Sorbonne U);A01;Paris;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;17;58;6;ns;ns;ns;ns;ns;ns;22;9;2020;ns;ns;ns;1580;2530;Paris Pierre et Marie Curie_18;disc17_18;3RMeh
2012;MASTER ENS;0751723R;Paris 7 - Denis Diderot;Université de Paris;A01;Paris;MEEF;Masters enseignement;disc18;Masters enseignement;30 mois après le diplôme;Université ayant participé à  l'enquÃªte mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;27;73;100;ns;ns;ns;ns;ns;ns;22;9;2020;ns;ns;ns;1580;2530;Paris 7 - Denis Diderot_30;disc18_30;5KpJ9
2012;MASTER LMD;0751723R;Paris 7 - Denis Diderot;Université de Paris;A01;Paris;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;54;51;25;89;75;51;80;1630;25500;22;9;2020;49;19;74;1580;2530;Paris 7 - Denis Diderot_18;disc06_18;5KpJ9
2012;MASTER LMD;0751723R;Paris 7 - Denis Diderot;Université de Paris;A01;Paris;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;103;57;42;86;94;62;98;2030;31700;22;9;2020;85;26;46;1580;2530;Paris 7 - Denis Diderot_18;disc12_18;5KpJ9
2012;MASTER LMD;0751723R;Paris 7 - Denis Diderot;Université de Paris;A01;Paris;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;103;57;42;92;96;74;99;2220;34700;22;9;2020;84;26;46;1580;2530;Paris 7 - Denis Diderot_30;disc12_30;5KpJ9
2012;MASTER LMD;0751723R;Paris 7 - Denis Diderot;Université de Paris;A01;Paris;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;33;51;14;76;ns;ns;ns;ns;ns;22;9;2020;ns;ns;45;1580;2530;Paris 7 - Denis Diderot_18;disc14_18;5KpJ9
2012;MASTER LMD;0751723R;Paris 7 - Denis Diderot;Université de Paris;A01;Paris;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;14;65;6;ns;ns;ns;ns;ns;ns;22;9;2020;ns;ns;ns;1580;2530;Paris 7 - Denis Diderot_18;disc17_18;5KpJ9
2012;MASTER ENS;0761904G;Rouen;;A21;Rouen;MEEF;Masters enseignement;disc18;Masters enseignement;30 mois après le diplôme;;119;69;100;96;88;85;92;1700;26500;26;11.1;1800;83;19;80;1460;2120;Rouen_30;disc18_30;G4572
2012;MASTER LMD;0761904G;Rouen;;A21;Rouen;DEG;Droit, Économie et gestion;disc02;Droit;18 mois après le diplôme;;40;78;10;95;57;58;95;1660;25800;37;11.1;1800;27;33;65;1460;2120;Rouen_18;disc02_18;G4572
2012;MASTER LMD;0761904G;Rouen;;A21;Rouen;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;67;72;18;70;60;43;76;1500;23400;37;11.1;1800;34;37;80;1460;2120;Rouen_18;disc07_18;G4572
2012;MASTER LMD;0761904G;Rouen;;A21;Rouen;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;19;75;5;ns;ns;ns;ns;ns;ns;37;11.1;1800;ns;ns;ns;1460;2120;Rouen_18;disc09_18;G4572
2012;MASTER LMD;0761904G;Rouen;;A21;Rouen;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;30;70;8;80;ns;ns;ns;ns;ns;37;11.1;1800;ns;ns;16;1460;2120;Rouen_18;disc15_18;G4572
2012;MASTER LMD;0761904G;Rouen;;A21;Rouen;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;30;69;8;97;ns;ns;ns;ns;ns;37;11.1;1800;ns;ns;6;1460;2120;Rouen_30;disc16_30;G4572
2012;MASTER LMD;0762762P;Le Havre;;A21;Rouen;DEG;Droit, Économie et gestion;disc04;Gestion;30 mois après le diplôme;;60;50;58;85;76;84;98;1830;28500;37;11.1;1800;30;39;75;1460;2120;Le Havre_30;disc04_30;LsQ24
2012;MASTER LMD;0762762P;Le Havre;;A21;Rouen;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;37;11.1;1800;nd;nd;nd;1460;2120;Le Havre_18;disc11_18;LsQ24
2012;MASTER LMD;0762762P;Le Havre;;A21;Rouen;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;16;78;12;ns;ns;ns;ns;ns;ns;37;11.1;1800;ns;ns;ns;1460;2120;Le Havre_30;disc14_30;LsQ24
2012;MASTER LMD;0772502B;Paris-Est Marne-la-Vallée;Université Gustave Eiffel (UGE);A24;Créteil;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;18 mois après le diplôme;;12;81;3;ns;ns;ns;ns;ns;ns;12;9;2020;ns;ns;ns;1580;2530;Paris-Est Marne-la-Vallée_18;disc05_18;9Y8CD
2012;MASTER LMD;0772502B;Paris-Est Marne-la-Vallée;Université Gustave Eiffel (UGE);A24;Créteil;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;30 mois après le diplôme;;12;81;3;ns;ns;ns;ns;ns;ns;12;9;2020;ns;ns;ns;1580;2530;Paris-Est Marne-la-Vallée_30;disc05_30;9Y8CD
2012;MASTER LMD;0772502B;Paris-Est Marne-la-Vallée;Université Gustave Eiffel (UGE);A24;Créteil;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;131;78;24;90;88;62;99;2000;31200;12;9;2020;67;19;57;1580;2530;Paris-Est Marne-la-Vallée_30;disc07_30;9Y8CD
2012;MASTER LMD;0772502B;Paris-Est Marne-la-Vallée;Université Gustave Eiffel (UGE);A24;Créteil;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;88;78;16;81;91;53;95;1870;29200;12;9;2020;81;22;55;1580;2530;Paris-Est Marne-la-Vallée_18;disc11_18;9Y8CD
2012;MASTER LMD;0772502B;Paris-Est Marne-la-Vallée;Université Gustave Eiffel (UGE);A24;Créteil;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;11;65;2;ns;ns;ns;ns;ns;ns;12;9;2020;ns;ns;ns;1580;2530;Paris-Est Marne-la-Vallée_30;disc14_30;9Y8CD
2012;MASTER LMD;0772502B;Paris-Est Marne-la-Vallée;Université Gustave Eiffel (UGE);A24;Créteil;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;119;75;22;87;94;81;100;2050;32000;12;9;2020;77;21;35;1580;2530;Paris-Est Marne-la-Vallée_18;disc15_18;9Y8CD
2012;MASTER LMD;0772502B;Paris-Est Marne-la-Vallée;Université Gustave Eiffel (UGE);A24;Créteil;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;119;75;22;96;94;89;100;2260;35200;12;9;2020;78;21;35;1580;2530;Paris-Est Marne-la-Vallée_30;disc15_30;9Y8CD
2012;MASTER ENS;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;MEEF;Masters enseignement;disc18;Masters enseignement;18 mois après le diplôme;;37;64;100;100;ns;95;97;ns;ns;17;9;2020;ns;2;88;1580;2530;Versailles Saint-Quentin-en-Yvelines_18;disc18_18;V13Pk
2012;MASTER LMD;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;;61;67;15;86;78;56;92;1890;29600;11;9;2020;48;26;56;1580;2530;Versailles Saint-Quentin-en-Yvelines_18;disc03_18;V13Pk
2012;MASTER LMD;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;DEG;Droit, Économie et gestion;disc04;Gestion;18 mois après le diplôme;;124;54;30;93;87;66;98;1930;30100;11;9;2020;55;15;70;1580;2530;Versailles Saint-Quentin-en-Yvelines_18;disc04_18;V13Pk
2012;MASTER LMD;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;18 mois après le diplôme;;29;71;7;90;ns;ns;ns;ns;ns;11;9;2020;ns;ns;ns;1580;2530;Versailles Saint-Quentin-en-Yvelines_18;disc05_18;V13Pk
2012;MASTER LMD;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;30 mois après le diplôme;;29;71;7;ns;ns;ns;ns;ns;ns;11;9;2020;ns;ns;ns;1580;2530;Versailles Saint-Quentin-en-Yvelines_30;disc05_30;V13Pk
2012;MASTER LMD;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;45;68;10;91;92;41;100;1600;25000;11;9;2020;36;14;76;1580;2530;Versailles Saint-Quentin-en-Yvelines_30;disc07_30;V13Pk
2012;MASTER LMD;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;22;80;5;ns;ns;ns;ns;ns;ns;11;9;2020;ns;ns;ns;1580;2530;Versailles Saint-Quentin-en-Yvelines_30;disc13_30;V13Pk
2012;MASTER LMD;0801344B;Amiens - Picardie Jules-Verne;;A20;Amiens;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;;92;56;33;90;77;80;99;1840;28700;32;11.7;1790;41;51;46;1460;2080;Amiens - Picardie Jules-Verne_18;disc01_18;8j5s2
2012;MASTER LMD;0801344B;Amiens - Picardie Jules-Verne;;A20;Amiens;DEG;Droit, Économie et gestion;disc03;Économie;30 mois après le diplôme;;11;50;4;ns;ns;ns;ns;ns;ns;32;11.7;1790;ns;ns;ns;1460;2080;Amiens - Picardie Jules-Verne_30;disc03_30;8j5s2
2012;MASTER LMD;0801344B;Amiens - Picardie Jules-Verne;;A20;Amiens;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;;11;50;4;ns;ns;ns;ns;ns;ns;32;11.7;1790;ns;ns;ns;1460;2080;Amiens - Picardie Jules-Verne_18;disc03_18;8j5s2
2012;MASTER LMD;0801344B;Amiens - Picardie Jules-Verne;;A20;Amiens;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;49;52;16;96;94;81;98;2120;33100;32;11.7;1790;63;68;32;1460;2080;Amiens - Picardie Jules-Verne_30;disc10_30;8j5s2
2012;MASTER LMD;0811293R;INU Jean-François Champollion;;A16;Toulouse;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;Université ayant participé à  l'enquÃªte mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;7;83;ns;ns;ns;ns;ns;ns;ns;15;10.5;1760;ns;ns;ns;1420;2090;INU Jean-François Champollion_18;disc09_18;X58LX
2012;MASTER LMD;0830766G;Toulon;;A23;Nice;DEG;Droit, Économie et gestion;disc03;Économie;30 mois après le diplôme;;6;78;3;ns;ns;ns;ns;ns;ns;40;11.7;1790;ns;ns;ns;1390;2170;Toulon_30;disc03_30;C701f
2012;MASTER LMD;0830766G;Toulon;;A23;Nice;DEG;Droit, Économie et gestion;disc04;Gestion;30 mois après le diplôme;;37;73;21;84;74;55;97;ns;ns;40;11.7;1790;32;22;75;1390;2170;Toulon_30;disc04_30;C701f
2012;MASTER LMD;0830766G;Toulon;;A23;Nice;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;29;76;16;ns;ns;ns;ns;ns;ns;40;11.7;1790;ns;ns;ns;1390;2170;Toulon_30;disc06_30;C701f
2012;MASTER LMD;0830766G;Toulon;;A23;Nice;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;57;67;35;88;86;86;96;1900;29600;40;11.7;1790;49;72;43;1390;2170;Toulon_30;disc10_30;C701f
2012;MASTER LMD;0830766G;Toulon;;A23;Nice;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;5;64;3;ns;ns;ns;ns;ns;ns;40;11.7;1790;ns;ns;ns;1390;2170;Toulon_18;disc13_18;C701f
2012;MASTER LMD;0830766G;Toulon;;A23;Nice;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;3;75;2;ns;ns;ns;ns;ns;ns;40;11.7;1790;ns;ns;ns;1390;2170;Toulon_18;disc16_18;C701f
2012;MASTER LMD;0840685N;Avignon;;A02;Aix-Marseille;DEG;Droit, Économie et gestion;disc03;Économie;30 mois après le diplôme;;3;57;3;ns;ns;ns;ns;ns;ns;34;11.7;1790;ns;ns;ns;1390;2170;Avignon_30;disc03_30;vxHYt
2012;MASTER LMD;0840685N;Avignon;;A02;Aix-Marseille;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;;3;57;3;ns;ns;ns;ns;ns;ns;34;11.7;1790;ns;ns;ns;1390;2170;Avignon_18;disc03_18;vxHYt
2012;MASTER LMD;0840685N;Avignon;;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;26;67;17;ns;ns;ns;ns;ns;ns;34;11.7;1790;ns;ns;ns;1390;2170;Avignon_18;disc10_18;vxHYt
2012;MASTER LMD;0840685N;Avignon;;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;20;63;15;ns;ns;ns;ns;ns;ns;34;11.7;1790;ns;ns;ns;1390;2170;Avignon_18;disc16_18;vxHYt
2012;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);253;37;62;84;73;62;95;1690;26300;39;9.6;1Â 710;40;61;58;1380;1980;Poitiers_18;disc01_18;hlX1r
2012;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;DEG;Droit, Économie et gestion;disc04;Gestion;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);151;27;37;84;75;67;98;1730;27000;39;9.6;1Â 710;40;60;54;1380;1980;Poitiers_18;disc04_18;hlX1r
2012;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);20;68;3;ns;ns;ns;ns;ns;ns;39;9.6;1Â 710;ns;ns;ns;1380;1980;Poitiers_18;disc06_18;hlX1r
2012;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);20;68;3;ns;ns;ns;ns;ns;ns;39;9.6;1Â 710;ns;ns;ns;1380;1980;Poitiers_30;disc06_30;hlX1r
2012;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);38;74;5;92;91;54;63;ns;ns;39;9.6;1Â 710;82;60;97;1380;1980;Poitiers_30;disc09_30;hlX1r
2012;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);17;87;2;ns;ns;ns;ns;ns;ns;39;9.6;1Â 710;ns;ns;ns;1380;1980;Poitiers_18;disc11_18;hlX1r
2012;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);18;75;2;ns;ns;ns;ns;ns;ns;39;9.6;1Â 710;ns;ns;ns;1380;1980;Poitiers_30;disc14_30;hlX1r
2012;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);8;57;1;ns;ns;ns;ns;ns;ns;39;9.6;1Â 710;ns;ns;ns;1380;1980;Poitiers_30;disc16_30;hlX1r
2012;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);40;69;5;93;97;76;97;2060;32100;39;9.6;1Â 710;75;78;27;1380;1980;Poitiers_30;disc17_30;hlX1r
2012;MASTER LMD;0870669E;Limoges;;A22;Limoges;DEG;Droit, Économie et gestion;disc02;Droit;30 mois après le diplôme;;21;71;11;ns;ns;ns;ns;ns;ns;30;9.3;1720;ns;ns;ns;1390;1980;Limoges_30;disc02_30;nkbwh
2012;MASTER LMD;0870669E;Limoges;;A22;Limoges;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;18 mois après le diplôme;;5;55;3;ns;ns;ns;ns;ns;ns;30;9.3;1720;ns;ns;ns;1390;1980;Limoges_18;disc05_18;nkbwh
2012;MASTER LMD;0870669E;Limoges;;A22;Limoges;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;30 mois après le diplôme;;5;55;3;ns;ns;ns;ns;ns;ns;30;9.3;1720;ns;ns;ns;1390;1980;Limoges_30;disc05_30;nkbwh
2012;MASTER LMD;0870669E;Limoges;;A22;Limoges;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;52;71;26;98;94;76;100;1910;29800;30;9.3;1720;62;92;53;1390;1980;Limoges_30;disc12_30;nkbwh
2012;MASTER LMD;0870669E;Limoges;;A22;Limoges;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;28;70;14;ns;ns;ns;ns;ns;ns;30;9.3;1720;ns;ns;ns;1390;1980;Limoges_18;disc13_18;nkbwh
2012;MASTER LMD;0911101C;Paris 11 - Paris Sud;Université Paris-Saclay;A25;Versailles;DEG;Droit, Économie et gestion;disc02;Droit;30 mois après le diplôme;;81;89;19;89;86;82;96;2200;34300;24;9;2020;78;24;76;1580;2530;Paris 11 - Paris Sud_30;disc02_30;u13se
2012;MASTER LMD;0911101C;Paris 11 - Paris Sud;Université Paris-Saclay;A25;Versailles;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;181;54;69;85;93;59;96;2000;31200;24;9;2020;73;31;54;1580;2530;Paris 11 - Paris Sud_18;disc12_18;u13se
2012;MASTER LMD;0911101C;Paris 11 - Paris Sud;Université Paris-Saclay;A25;Versailles;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;7;32;3;ns;ns;ns;ns;ns;ns;24;9;2020;ns;ns;ns;1580;2530;Paris 11 - Paris Sud_30;disc15_30;u13se
2012;MASTER LMD;0911101C;Paris 11 - Paris Sud;Université Paris-Saclay;A25;Versailles;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;79;74;30;84;92;52;94;2030;31600;24;9;2020;61;40;68;1580;2530;Paris 11 - Paris Sud_18;disc17_18;u13se
2012;MASTER LMD;0911975C;Évry-Val d'Essonne;;A25;Versailles;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;17;9;2020;nd;nd;nd;1580;2530;Évry-Val d'Essonne_30;disc08_30;RN4E6
2012;MASTER LMD;0911975C;Évry-Val d'Essonne;;A25;Versailles;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;7;83;2;ns;ns;ns;ns;ns;ns;17;9;2020;ns;ns;ns;1580;2530;Évry-Val d'Essonne_18;disc13_18;RN4E6
2012;MASTER LMD;0921204J;Paris Nanterre;;A25;Versailles;DEG;Droit, Économie et gestion;disc02;Droit;30 mois après le diplôme;;50;58;12;90;93;78;96;2180;34100;23;9;2020;73;14;72;1580;2530;Paris Nanterre_30;disc02_30;g6rwB
2012;MASTER LMD;0921204J;Paris Nanterre;;A25;Versailles;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;79;63;16;91;72;65;83;1750;27300;23;9;2020;59;33;82;1580;2530;Paris Nanterre_30;disc06_30;g6rwB
2012;MASTER LMD;0921204J;Paris Nanterre;;A25;Versailles;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;66;72;12;89;95;58;68;ns;ns;23;9;2020;62;19;87;1580;2530;Paris Nanterre_18;disc09_18;g6rwB
2012;MASTER LMD;0921204J;Paris Nanterre;;A25;Versailles;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;66;72;12;95;94;65;76;1750;27300;23;9;2020;69;19;87;1580;2530;Paris Nanterre_30;disc09_30;g6rwB
2012;MASTER LMD;0921204J;Paris Nanterre;;A25;Versailles;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;43;70;8;91;70;54;90;1500;23400;23;9;2020;21;7;90;1580;2530;Paris Nanterre_18;disc10_18;g6rwB
2012;MASTER LMD;0921204J;Paris Nanterre;;A25;Versailles;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;50;72;9;82;71;33;83;ns;ns;23;9;2020;34;20;84;1580;2530;Paris Nanterre_18;disc11_18;g6rwB
2012;MASTER LMD;0921204J;Paris Nanterre;;A25;Versailles;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;50;72;9;82;73;59;83;ns;ns;23;9;2020;48;20;84;1580;2530;Paris Nanterre_30;disc11_30;g6rwB
2012;MASTER LMD;0931238R;Université Sorbonne Paris Nord;;A24;Créteil;DEG;Droit, Économie et gestion;disc03;Économie;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);14;33;9;ns;ns;ns;ns;ns;ns;30;9;2020;ns;ns;ns;1580;2530;Université Sorbonne Paris Nord_30;disc03_30;cqyN7
2012;MASTER LMD;0931238R;Université Sorbonne Paris Nord;;A24;Créteil;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);7;50;3;ns;ns;ns;ns;ns;ns;30;9;2020;ns;ns;ns;1580;2530;Université Sorbonne Paris Nord_30;disc06_30;cqyN7
2012;MASTER LMD;0931238R;Université Sorbonne Paris Nord;;A24;Créteil;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);125;55;49;86;79;44;79;1700;26500;30;9;2020;55;21;78;1580;2530;Université Sorbonne Paris Nord_18;disc07_18;cqyN7
2012;MASTER LMD;0931238R;Université Sorbonne Paris Nord;;A24;Créteil;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);40;57;16;83;97;64;61;ns;ns;30;9;2020;87;42;92;1580;2530;Université Sorbonne Paris Nord_30;disc09_30;cqyN7
2012;MASTER LMD;0931238R;Université Sorbonne Paris Nord;;A24;Créteil;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);51;48;20;86;58;44;86;1680;26200;30;9;2020;41;17;74;1580;2530;Université Sorbonne Paris Nord_18;disc10_18;cqyN7
2012;MASTER LMD;0931238R;Université Sorbonne Paris Nord;;A24;Créteil;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);18;51;8;ns;ns;ns;ns;ns;ns;30;9;2020;ns;ns;ns;1580;2530;Université Sorbonne Paris Nord_30;disc12_30;cqyN7
2012;MASTER LMD;0931238R;Université Sorbonne Paris Nord;;A24;Créteil;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);8;62;3;ns;ns;ns;ns;ns;ns;30;9;2020;ns;ns;ns;1580;2530;Université Sorbonne Paris Nord_18;disc13_18;cqyN7
2012;MASTER LMD;0931238R;Université Sorbonne Paris Nord;;A24;Créteil;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);0;;;nd;nd;nd;nd;nd;nd;30;9;2020;nd;nd;nd;1580;2530;Université Sorbonne Paris Nord_30;disc14_30;cqyN7
2012;MASTER LMD;0931827F;Paris 8 - Vincennes Saint-Denis;;A24;Créteil;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);13;42;9;ns;ns;ns;ns;ns;ns;29;9;2020;ns;ns;ns;1580;2530;Paris 8 - Vincennes Saint-Denis_18;disc03_18;Uxr7Z
2012;MASTER LMD;0931827F;Paris 8 - Vincennes Saint-Denis;;A24;Créteil;DEG;Droit, Économie et gestion;disc03;Économie;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);13;42;9;ns;ns;ns;ns;ns;ns;29;9;2020;ns;ns;ns;1580;2530;Paris 8 - Vincennes Saint-Denis_30;disc03_30;Uxr7Z
2012;MASTER LMD;0931827F;Paris 8 - Vincennes Saint-Denis;;A24;Créteil;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);0;;;nd;nd;nd;nd;nd;nd;29;9;2020;nd;nd;nd;1580;2530;Paris 8 - Vincennes Saint-Denis_18;disc05_18;Uxr7Z
2012;MASTER LMD;0931827F;Paris 8 - Vincennes Saint-Denis;;A24;Créteil;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);48;47;27;84;74;61;65;ns;ns;29;9;2020;42;26;55;1580;2530;Paris 8 - Vincennes Saint-Denis_18;disc06_18;Uxr7Z
